Ticker,timestamp,Date,Error,data_source,last_price,volume,price_source,quote_time,trade_time,quote_age_sec,is_market_open,market_status,price_history_status,hv_status,IV_7_D_Call,IV_14_D_Call,IV_21_D_Call,IV_30_D_Call,IV_60_D_Call,IV_90_D_Call,IV_120_D_Call,IV_150_D_Call,IV_180_D_Call,IV_270_D_Call,IV_360_D_Call,IV_720_D_Call,IV_1080_D_Call,IV_7_D_Put,IV_14_D_Put,IV_21_D_Put,IV_30_D_Put,IV_60_D_Put,IV_90_D_Put,IV_120_D_Put,IV_150_D_Put,IV_180_D_Put,IV_270_D_Put,IV_360_D_Put,IV_720_D_Put,IV_1080_D_Put,hv_10,hv_20,hv_30,hv_60,hv_90,HV_10_D_Cur,HV_20_D_Cur,HV_30_D_Cur,HV_60_D_Cur,HV_90_D_Cur,HV_120_D_Cur,HV_150_D_Cur,HV_180_D_Cur,hv_slope,volatility_regime,HV_EWMA,highPrice,lowPrice,openPrice,closePrice,52WeekHigh,52WeekLow,netChange,netPercentChange,dividendDate,dividendYield,snapshot_ts,VVIX,VIX,SPY_Change_Pct,Snapshot_Age_Hours,Snapshot_Age_Trading_Days,Stock_Price,Stock_Price_Source,YF_Demand_Status,Resolution_Path,iv_7d,iv_14d,iv_21d,iv_30d,iv_60d,iv_90d,iv_120d,iv_180d,iv_360d,IV_History_Count,IV_Maturity_Level,IV_Rank_20D,IV_Rank_30D,IV_Rank_60D,IV_Rank_252D,IV_7D_5D_ROC,IV_30D_5D_ROC,IV_30D_10D_ROC,IV_90D_10D_ROC,IV_30D_Mean_30,IV_30D_Std_30,IV_30D_ZScore_30,Slope_30_7,Slope_30_21,Slope_90_30,Slope_180_90,Surface_Steepness,Surface_Shape,IV_Regime,Structural_IV_Cycle,LongTerm_ZScore,IV_Rank_Source,Regime_Days_In,IV_Trend_7D,HV_Accel_Proxy,IV_Maturity_State,Regime,IV_Rank,HV_Trend_30D,Recent_Vol_Spike,Regime_Original,Regime_Adjusted,VVIX_Override_Applied,VVIX_Flag,IV_Timing_State,IV_Chase_Risk,Trend_State,Price_vs_SMA20,Price_vs_SMA50,Volume_Trend,ADX,RSI,Trend_Strength,RV_10D,RV_Calculated,Step2_Warning,RV_IV_Ratio,OHLC_Status,OHLC_Bar_Count,OHLC_Last_Date,Chart_Pattern,Pattern_Confidence,Candlestick_Pattern,Entry_Timing_Quality,Reversal_Confirmation,Signal_Type,intraday_range_pct,gap_pct,intraday_position_pct,compression_tag,gap_tag,intraday_position_tag,pct_from_52w_high,pct_from_52w_low,52w_range_position,52w_regime_tag,52w_strategy_context,net_change,net_percent_change,momentum_tag,entry_timing_context,days_to_earnings,earnings_proximity_flag,Earnings_Formation_Phase,Earnings_IV_Velocity,Earnings_Move_Ratio,Earnings_Beat_Rate,Earnings_Avg_IV_Crush,Earnings_Consecutive_Beats,Earnings_Consecutive_Misses,IVHV_gap_30D,IV_Rank_30D_Missing_Reason,IV_Maturity_State_Missing_Reason,Signal_Type_Missing_Reason,Regime_Missing_Reason,ADX_Missing_Reason,RSI_14_Missing_Reason,SMA20_Missing_Reason,MACD_Missing_Reason,Price_vs_SMA20_Missing_Reason,IV30_Call,HV30,IVHV_gap_abs,IVHV_gap_60D,IVHV_gap_90D,IVHV_gap_180D,IVHV_gap_360D,IVHV_gap_30D_pct,IVHV_gap_60D_pct,IVHV_gap_90D_pct,IVHV_gap_180D_pct,IVHV_gap_360D_pct,ShortTerm_IV_Edge,MediumTerm_IV_Edge,LEAP_IV_Edge,UltraLEAP_IV_Edge,ShortTerm_IV_Rich,ShortTerm_IV_Cheap,MediumTerm_IV_Rich,MediumTerm_IV_Cheap,LEAP_IV_Rich,LEAP_IV_Cheap,UltraLEAP_IV_Rich,UltraLEAP_IV_Cheap,IVHV_gap_10D,ShortTerm_Front_Rich,IVHV_gap_EWMA,ShortTerm_EWMA_Rich,ShortTerm_EWMA_Cheap,Gap_Trigger_Type,HighVol,ElevatedVol,ModerateVol,LowRank,IV_Rich,IV_Cheap,MeanReversion_Setup,Expansion_Setup,df_elevated_plus,df_moderate_vol
DELL,2026-03-13 07:54:16.448,2026-03-13,,schwab,148.5,1973049.0,lastPrice,2026-03-13 14:54:24.464,2026-03-13 14:54:24.473,-8.025,True,OPEN,OK,COMPUTED,57.765,54.95,,54.267,48.539,53.681,54.236,,48.377,,46.769,,,,,,,,,,,,,,,,40.77578141634285,77.91305580571496,77.67460801064642,61.54478097260632,57.94799051102043,40.77578141634285,77.91305580571496,77.67460801064642,61.54478097260632,57.94799051102043,56.08202245993011,53.01003465858103,50.43867441359065,-36.89882659430357,High_Contraction,71.6493918705882,152.95,147.66,151.0,149.91,168.08,66.245,-1.41,-0.94056434,,,2026-03-13 07:54:16.448,127.69000244140624,26.40999984741211,0.03453142,16.236474119166665,0,148.5,SCHWAB_LAST_PRICE,NOT_NEEDED,,55.113,52.311,50.207,50.211,49.088,52.242,49.503,49.64,47.574,12.0,1.0,,,,,-0.009542807849902933,0.037824765920505946,0.0731139132293225,0.14240104963918654,,,,-4.902000000000001,0.003999999999997783,2.030999999999999,-2.6019999999999968,-7.5390000000000015,CONTANGO,,,,,0,Rising,Unknown,IMMATURE,Unknown,,Unknown,False,Unknown,Unknown,False,ELEVATED,BASELINE,LOW,Bullish,12.242103003338693,20.756171610432734,Falling,25.688158993613843,67.40684418001821,Strong,40.44191001927728,True,,1.5469639722500335,OK,125,2026-03-13,Ascending Triangle,63.0,,,False,Bullish,3.562289562289557,0.7271029284237231,15.879017013232602,NORMAL,NO_GAP,NEAR_LOW,11.649214659685871,124.16786172541323,80.77281877547011,MID_RANGE,NEUTRAL,-1.41,-0.94056434,NORMAL,MODERATE,,False,,,,87.5,,3.0,0.0,-23.40760801064642,IMMATURE_HISTORY,PRESENT,PRESENT,PRESENT,PRESENT,SCHEMA_MISMATCH,SCHEMA_MISMATCH,SCHEMA_MISMATCH,PRESENT,54.267,77.67460801064642,23.40760801064642,-13.005780972606317,-4.266990511020431,-2.0616744135906444,-3.6696744135906485,-30.135469763089205,-21.13222399539485,-7.363483139607652,-4.087487305247516,-7.275517162683124,True,True,True,True,False,True,False,True,False,True,False,True,13.491218583657151,True,-17.3823918705882,False,True,BOTH,True,False,False,False,False,True,False,False,True,False
DG,2026-03-13 07:54:16.448,2026-03-13,,schwab,135.04,751452.0,lastPrice,2026-03-13 14:54:21.787,2026-03-13 14:54:12.463,3.985,True,OPEN,OK,COMPUTED,41.774,44.769,,40.419,35.174,44.226,36.458,,37.172,,35.169,,,,,,,,,,,,,,,,32.578525361076515,33.68924358999517,31.504983724618103,30.331035231969043,40.08904685191478,32.578525361076515,33.68924358999517,31.504983724618103,30.331035231969043,40.08904685191478,36.967826915321574,35.03783101417308,33.54559349128406,1.0735416364584118,Normal_Compression,35.335304146607996,135.98,132.58,134.93,135.95,158.23,74.67,-0.91,-0.66936374,,,2026-03-13 07:54:16.448,127.69000244140624,26.40999984741211,0.03453142,16.236474119166665,0,135.04,SCHWAB_LAST_PRICE,NOT_NEEDED,,42.079,41.43,39.98,39.14,36.98,40.237,37.217,38.136,35.642,12.0,1.0,,,,,-0.5256726748052709,-0.30004649665581745,-0.14247529741690948,0.024467868418372504,,,,-2.939,-0.8399999999999963,1.0970000000000013,-2.100999999999999,-6.436999999999998,INVERTED,,,,,0,Falling,Unknown,IMMATURE,Unknown,,Unknown,True,Unknown,Unknown,False,ELEVATED,BASELINE,LOW,Bearish,-11.63923823694008,-10.3660957581625,Stable,27.922479612724796,26.573645446991375,Strong,32.445542820321435,True,,0.8049306010377645,OK,125,2026-03-13,,0.0,,,False,Bearish,2.5177725118483245,0.7502758367046576,72.35294117647048,NORMAL,NO_GAP,NEAR_HIGH,14.65588068002275,80.84906923798043,72.24748683580661,MID_RANGE,NEUTRAL,-0.91,-0.66936374,NORMAL,MODERATE,,False,,,,62.5,,3.0,0.0,8.914016275381893,IMMATURE_HISTORY,PRESENT,PRESENT,PRESENT,PRESENT,SCHEMA_MISMATCH,SCHEMA_MISMATCH,SCHEMA_MISMATCH,PRESENT,40.419,31.504983724618103,8.914016275381893,4.842964768030956,4.136953148085219,3.626406508715938,1.623406508715938,28.293987876008487,15.967027603879641,10.319410095647173,10.810381129963208,4.839403151825999,True,True,True,False,True,False,True,False,True,False,False,False,7.840474638923482,True,5.083695853392001,True,False,BOTH,True,False,False,False,True,False,False,False,True,False
DGX,2026-03-13 07:54:16.448,2026-03-13,,schwab,202.06,168901.0,lastPrice,2026-03-13 14:54:13.022,2026-03-13 14:51:48.807,147.641,True,OPEN,OK,COMPUTED,25.723,25.723,,24.273,25.796,,,,23.093,,,,,,,,,,,,,,,,,,17.786157511620715,18.326030854501923,28.499619707165564,26.41680716938571,24.152297754112016,17.786157511620715,18.326030854501923,28.499619707165564,26.41680716938571,24.152297754112016,23.91481431995205,22.582528810017298,23.63163887836272,-10.71346219554485,Normal_Contraction,23.8429357993167,205.0,201.17,202.84,200.88,213.5,157.2,1.18,0.58741537,,,2026-03-13 07:54:16.448,127.69000244140624,26.40999984741211,0.03453142,16.236474119166665,0,202.06,SCHWAB_LAST_PRICE,NOT_NEEDED,,27.594,27.594,,25.544,26.181,,,23.513,,12.0,1.0,,,,,0.10292177944761993,-0.012681144465562585,0.2067548560937641,,,,,-2.0500000000000007,,,,,FLAT,,,,,0,Stable,Unknown,IMMATURE,Unknown,,Unknown,False,Unknown,Unknown,False,ELEVATED,BASELINE,LOW,Neutral,-2.6625236093340674,3.2775761988887235,Stable,23.697572632004672,47.86514422706857,Moderate,16.713927790387913,True,,1.115707003882147,OK,125,2026-03-13,,0.0,Bearish Engulfing,Strong,True,Bidirectional,1.895476591111557,0.9757068896853883,23.237597911227464,NORMAL,NO_GAP,NEAR_LOW,5.35831381733021,28.53689567430027,79.6802841918295,MID_RANGE,NEUTRAL,1.18,0.58741537,NORMAL,MODERATE,,False,,,,91.66666666666666,,6.0,0.0,-4.226619707165565,IMMATURE_HISTORY,PRESENT,PRESENT,PRESENT,PRESENT,SCHEMA_MISMATCH,SCHEMA_MISMATCH,SCHEMA_MISMATCH,PRESENT,24.273,28.499619707165564,4.226619707165565,-0.62080716938571,,-0.5386388783627183,,-14.830442478160085,-2.3500461861460686,,-2.2793124130544307,,True,False,False,False,False,True,False,False,False,False,False,False,6.486842488379285,True,0.43006420068330087,False,False,BOTH,False,True,False,False,False,True,False,False,True,False
DHI,2026-03-13 07:54:16.448,2026-03-13,,schwab,141.97,687345.0,lastPrice,2026-03-13 14:54:07.610,2026-03-13 14:53:04.345,72.103,True,OPEN,OK,COMPUTED,39.67,40.661,,37.533,39.753,36.318,36.318,,35.643,,33.234,,,,,,,,,,,,,,,,26.833644613967287,27.452169969460392,32.25195019674836,34.372608983126305,35.55153080434481,26.833644613967287,27.452169969460392,32.25195019674836,34.372608983126305,35.55153080434481,35.01424990658759,34.592605202322154,39.23983963495949,-5.418305582781073,Normal,32.238155430429565,142.935,139.835,140.86,139.04,184.545,110.44,2.93,2.10730725,,,2026-03-13 07:54:16.448,127.69000244140624,26.40999984741211,0.03453142,16.236474119166665,0,141.97,SCHWAB_LAST_PRICE,NOT_NEEDED,,42.897,42.624,38.403,39.971,39.263,36.955,36.955,35.633,33.332,12.0,1.0,,,,,0.014305305968031704,0.09569627192982456,0.15844539763505677,0.025673050235914437,,,,-2.926000000000002,1.5679999999999978,-3.0159999999999982,-1.3219999999999956,-9.564999999999998,FLAT,,,,,0,Rising,Unknown,IMMATURE,Unknown,,Unknown,False,Unknown,Unknown,False,ELEVATED,BASELINE,LOW,Bearish,-9.543953178420338,-8.918339641430375,Stable,27.211188700505755,30.24507033206906,Strong,22.587858619885832,True,,0.806883745634294,OK,125,2026-03-13,Descending Triangle,64.0,,,False,Bearish,2.1835599070226066,1.3089758342923057,68.87096774193532,NORMAL,NO_GAP,MID_RANGE,23.07025386762036,28.54943860919957,42.54773632008637,MID_RANGE,NEUTRAL,2.93,2.10730725,STRONG_UP_DAY,LATE_LONG,,False,,,,79.16666666666666,,1.0,0.0,5.281049803251641,IMMATURE_HISTORY,PRESENT,PRESENT,PRESENT,PRESENT,SCHEMA_MISMATCH,SCHEMA_MISMATCH,SCHEMA_MISMATCH,PRESENT,37.533,32.25195019674836,5.281049803251641,5.380391016873695,0.7664691956551906,-3.596839634959487,-6.005839634959486,16.37435804977795,15.65313537740169,2.15593865668794,-9.166295449778028,-15.305464270064892,True,True,True,True,True,False,True,False,False,True,False,True,10.699355386032714,True,5.2948445695704365,True,False,BOTH,True,False,False,False,True,False,False,False,True,False
DLR,2026-03-13 07:54:16.448,2026-03-13,,schwab,180.735,276015.0,lastPrice,2026-03-13 14:54:24.297,2026-03-13 14:54:08.435,8.013,True,OPEN,OK,COMPUTED,33.214,31.514,,28.971,32.43,28.743,28.974,,29.744,,35.444,,,,,,,,,,,,,,,,22.136608598581955,19.797419204753584,23.12034746870336,22.099113796261477,23.01450236902935,22.136608598581955,19.797419204753584,23.12034746870336,22.099113796261477,23.01450236902935,23.447592338245588,23.54163350262849,22.68911969478781,-0.9837388701214032,Normal_Compression,21.768471271825327,181.615,179.89,179.94,179.18,184.79,129.95,1.555,0.86784239,,,2026-03-13 07:54:16.448,127.69000244140624,26.40999984741211,0.03453142,16.236474119166665,0,180.735,SCHWAB_LAST_PRICE,NOT_NEEDED,,33.979,35.909,34.389,31.213,33.35,30.784,30.109,29.776,36.023,12.0,1.0,,,,,-0.10079919551180264,-0.10533707865168532,-0.03705189115814156,-0.1033177012029945,,,,-2.7659999999999982,-3.176000000000002,-0.42900000000000205,-1.0079999999999991,2.044000000000004,INVERTED,,,,,0,Falling,Unknown,IMMATURE,Unknown,,Unknown,False,Unknown,Unknown,False,ELEVATED,BASELINE,LOW,Bullish,0.5249843288260144,6.226941579617871,Falling,27.9723364273102,57.8327875305273,Strong,22.37422141955033,True,,0.7407281411175908,OK,125,2026-03-13,,0.0,,,False,Bullish,0.954436052784476,0.42415448152695107,48.98550724637774,COMPRESSION,NO_GAP,MID_RANGE,2.1943828129227656,39.08041554444019,92.60576221735963,MID_RANGE,NEUTRAL,1.555,0.86784239,NORMAL,MODERATE,,False,,,,54.166666666666664,,5.0,0.0,5.850652531296639,IMMATURE_HISTORY,PRESENT,PRESENT,PRESENT,PRESENT,SCHEMA_MISMATCH,SCHEMA_MISMATCH,SCHEMA_MISMATCH,PRESENT,28.971,23.12034746870336,5.850652531296639,10.330886203738523,5.728497630970647,7.0548803052121904,12.754880305212193,25.305210223230073,46.74796599982306,24.890816838514375,31.093671328433476,56.21584476079198,True,True,True,True,True,False,True,False,True,False,True,False,6.834391401418046,True,7.2025287281746735,True,False,BOTH,True,False,False,False,True,False,False,False,True,False
DLTR,2026-03-13 07:54:16.448,2026-03-13,,schwab,111.04,446373.0,lastPrice,2026-03-13 14:54:23.213,2026-03-13 14:54:12.342,4.106,True,OPEN,OK,COMPUTED,88.003,68.924,,59.208,46.455,47.479,47.479,,43.639,,41.708,,,,,,,,,,,,,,,,28.26831417989047,31.24853797139524,32.4961145075523,34.325506141073845,36.83534534006135,28.26831417989047,31.24853797139524,32.4961145075523,34.325506141073845,36.83534534006135,36.26427916243201,36.10573919875095,33.994153697205675,-4.227800327661825,Normal_Compression,32.774916737509955,112.74,110.05,112.27,111.7,142.4,61.8,-0.66,-0.5908684,,,2026-03-13 07:54:16.448,127.69000244140624,26.40999984741211,0.03453142,16.236474119166665,0,111.04,SCHWAB_LAST_PRICE,NOT_NEEDED,,87.569,68.894,62.861,59.065,46.695,48.19,48.19,45.154,42.175,12.0,1.0,,,,,1.072197638372891,0.034576378063092196,0.1299116195431763,0.1451179811325238,,,,-28.504000000000005,-3.7959999999999994,-10.875,-3.0359999999999943,-45.394000000000005,INVERTED,,,,,0,Falling,Unknown,IMMATURE,Unknown,,Unknown,False,Unknown,Unknown,False,ELEVATED,BASELINE,LOW,Bearish,-12.326576567388853,-14.451938325149516,Rising,24.427767108567902,26.397506560993538,Moderate,30.123118010134263,True,,0.5501754762981851,OK,125,2026-03-13,,0.0,Bearish Engulfing,Strong,True,Bearish,2.4225504322766547,0.5102954341987406,36.80297397769554,NORMAL,NO_GAP,MID_RANGE,22.02247191011236,79.67637540453076,61.09181141439206,MID_RANGE,NEUTRAL,-0.66,-0.5908684,NORMAL,MODERATE,,False,,,,66.66666666666666,,5.0,0.0,26.7118854924477,IMMATURE_HISTORY,PRESENT,PRESENT,PRESENT,PRESENT,SCHEMA_MISMATCH,SCHEMA_MISMATCH,SCHEMA_MISMATCH,PRESENT,59.208,32.4961145075523,26.7118854924477,12.129493858926153,10.643654659938647,9.644846302794328,7.713846302794323,82.20024423609073,35.336678821501835,28.895221591319874,28.372073588603957,22.69168508062727,True,True,True,True,True,False,True,False,True,False,True,False,30.939685820109528,True,26.433083262490044,True,False,BOTH,True,False,False,False,True,False,False,False,True,False
DOC,2026-03-13 07:54:16.448,2026-03-13,,schwab,16.995,658503.0,lastPrice,2026-03-13 14:54:24.523,2026-03-13 14:54:20.001,-3.553,True,OPEN,OK,COMPUTED,29.913,29.913,,28.095,,,28.538,,29.587,,29.853,,,,,,,,,,,,,,,,15.425326119878454,20.57987525905849,24.263035583344983,23.045398871023956,22.7514160771735,15.425326119878454,20.57987525905849,24.263035583344983,23.045398871023956,22.7514160771735,23.49665966557129,22.55677397472825,23.70021525737691,-8.83770946346653,Normal,21.323054632438033,17.3,16.96,17.18,16.9,20.81,15.71,0.095,0.56213018,,,2026-03-13 07:54:16.448,127.69000244140624,26.40999984741211,0.03453142,16.236474119166665,0,16.995,SCHWAB_LAST_PRICE,NOT_NEEDED,,28.805,28.805,,29.866,,,28.084,29.699,28.531,12.0,1.0,,,,,0.10444384801196274,0.06802408135703979,0.2158851107951322,,,,,1.061,,,,-0.2740000000000009,FLAT,,,,,0,Rising,Unknown,IMMATURE,Unknown,,Unknown,False,Unknown,Unknown,False,ELEVATED,BASELINE,LOW,Bearish,-1.7275805191422904,-0.9554474503902397,Stable,14.979380017274858,44.82267467788989,Weak,14.81862004877493,True,,0.812396557401225,OK,125,2026-03-13,,0.0,,,False,Bearish,2.000588408355398,1.6568047337278176,10.29411764705887,NORMAL,NO_GAP,NEAR_LOW,18.332532436328677,8.179503500954805,25.196078431372566,NEAR_52W_LOW,CONTRARIAN,0.095,0.56213018,NORMAL,MODERATE,,False,,,,54.166666666666664,,1.0,0.0,3.8319644166550155,IMMATURE_HISTORY,PRESENT,PRESENT,PRESENT,PRESENT,SCHEMA_MISMATCH,SCHEMA_MISMATCH,SCHEMA_MISMATCH,PRESENT,28.095,24.263035583344983,3.8319644166550155,,,5.886784742623089,6.152784742623091,15.79342536712683,,,24.83852859011807,25.960881265447494,True,False,True,True,True,False,False,False,True,False,True,False,12.669673880121545,True,6.771945367561965,True,False,BOTH,False,True,False,False,True,False,False,False,True,False
DOV,2026-03-13 07:54:16.448,2026-03-13,,schwab,203.03,152107.0,lastPrice,2026-03-13 14:54:02.910,2026-03-13 14:53:31.971,44.477,True,OPEN,OK,COMPUTED,33.16,33.16,,30.46,,28.6,28.6,,26.643,,25.354,,,,,,,,,,,,,,,,28.410999820810307,22.491722603800305,27.91112192372663,24.803265626093392,23.22482447380055,28.410999820810307,22.491722603800305,27.91112192372663,24.803265626093392,23.22482447380055,24.78633248698055,24.353645345164495,23.475143971476193,0.4998778970836781,Normal_Compression,26.591779010424197,206.47,201.97,205.4,203.8,237.54,143.04,-0.77,-0.37782139,,,2026-03-13 07:54:16.448,127.69000244140624,26.40999984741211,0.03453142,16.236474119166665,0,203.03,SCHWAB_LAST_PRICE,NOT_NEEDED,,36.008,36.008,,31.763,,29.94,29.94,27.51,26.064,12.0,1.0,,,,,0.08746073930901185,-0.007949318857981773,0.1517028778210618,0.04535456164240086,,,,-4.245000000000001,,-1.8230000000000004,-2.4299999999999997,-9.944000000000003,FLAT,,,,,0,Rising,Unknown,IMMATURE,Unknown,,Unknown,False,Unknown,Unknown,False,ELEVATED,BASELINE,LOW,Bearish,-8.068620578509968,-4.79902899024322,Falling,30.972599800030448,31.737197096523172,Strong,27.59323153718472,True,,0.8787306590601212,OK,125,2026-03-13,Descending Triangle,64.0,,,False,Bearish,2.216421218539132,0.785083415112853,23.555555555555607,NORMAL,NO_GAP,NEAR_LOW,14.528079481350506,41.939317673378085,63.481481481481495,MID_RANGE,NEUTRAL,-0.77,-0.37782139,FLAT_DAY,EARLY,,False,,,,75.0,,0.0,0.0,2.548878076273372,IMMATURE_HISTORY,PRESENT,PRESENT,PRESENT,PRESENT,SCHEMA_MISMATCH,SCHEMA_MISMATCH,SCHEMA_MISMATCH,PRESENT,30.46,27.91112192372663,2.548878076273372,,5.3751755261994525,3.1678560285238078,1.8788560285238063,9.132123327893268,,23.14409537201488,13.494511609270454,8.00359746805701,True,False,True,False,True,False,False,False,True,False,False,False,2.0490001791896937,False,3.8682209895758035,True,False,BOTH,False,False,True,False,False,False,False,False,False,True
DRI,2026-03-13 07:54:16.448,2026-03-13,,schwab,202.23,206033.0,lastPrice,2026-03-13 14:54:16.986,2026-03-13 14:54:16.986,-0.538,True,OPEN,OK,COMPUTED,60.804,60.804,,37.767,,31.17,31.808,,29.262,,26.395,,,,,,,,,,,,,,,,28.47116060311916,26.84991041167341,27.780129180576495,28.556976488435488,27.412677634524847,28.47116060311916,26.84991041167341,27.780129180576495,28.556976488435488,27.412677634524847,25.51784277046916,26.334339453579982,24.89478077212988,0.6910314225426646,Normal_Compression,27.49045056308469,203.92,199.96,201.41,198.43,228.27,169.0,3.8,1.91503301,,,2026-03-13 07:54:16.448,127.69000244140624,26.40999984741211,0.03453142,16.236474119166665,0,202.23,SCHWAB_LAST_PRICE,NOT_NEEDED,,61.647,61.647,,37.88,,31.145,31.681,29.288,26.425,12.0,1.0,,,,,0.27128186092551354,-0.012618360981780066,0.14497522265646184,0.1535185185185185,,,,-23.766999999999996,,-6.735000000000003,-1.8569999999999993,-35.221999999999994,FLAT,,,,,0,Rising,Unknown,IMMATURE,Unknown,,Unknown,False,Unknown,Unknown,False,ELEVATED,BASELINE,LOW,Bearish,-3.365517768291156,-2.031501735035312,Stable,22.691756507805916,44.21322921056559,Moderate,27.912083408450293,True,,0.7333719424650605,OK,125,2026-03-13,,0.0,,,False,Bearish,1.9581664441477427,1.5017890439953585,57.32323232323216,NORMAL,NO_GAP,MID_RANGE,11.407543698252079,19.662721893491117,56.06546313480679,MID_RANGE,NEUTRAL,3.8,1.91503301,NORMAL,MODERATE,,False,,,,58.333333333333336,,0.0,0.0,9.986870819423508,IMMATURE_HISTORY,PRESENT,PRESENT,PRESENT,PRESENT,SCHEMA_MISMATCH,SCHEMA_MISMATCH,SCHEMA_MISMATCH,PRESENT,37.767,27.780129180576495,9.986870819423508,,3.7573223654751544,4.36721922787012,1.5002192278701187,35.94969179051262,,13.706513517464641,17.542710128057422,6.026239964119865,True,False,True,False,True,False,False,False,True,False,False,False,9.295839396880844,True,10.276549436915314,True,False,BOTH,True,False,False,False,True,False,False,False,True,False
DTE,2026-03-13 07:54:16.448,2026-03-13,,schwab,149.29,113128.0,lastPrice,2026-03-13 14:54:13.049,2026-03-13 14:53:23.805,52.643,True,OPEN,OK,COMPUTED,23.355,23.355,,23.521,,,24.778,,25.495,,,,,,,,,,,,,,,,,,14.93218445371983,16.66746885125768,16.708163892938106,15.394714210889434,15.807649308799665,14.93218445371983,16.66746885125768,16.708163892938106,15.394714210889434,15.807649308799665,15.230566775924505,14.773251023219348,14.852652449122756,-1.7759794392182773,Normal_Compression,15.93198206735218,149.785,149.06,149.26,147.64,154.63,123.69,1.65,1.11758331,,,2026-03-13 07:54:16.448,127.69000244140624,26.40999984741211,0.03453142,16.236474119166665,0,149.29,SCHWAB_LAST_PRICE,NOT_NEEDED,,23.669,23.669,,21.833,,,24.421,25.209,,12.0,1.0,,,,,0.1113771892754848,0.01740233656079406,0.03608300298217289,,,,,-1.836000000000002,,,,,FLAT,,,,,0,Stable,Unknown,IMMATURE,Unknown,,Unknown,False,Unknown,Unknown,False,ELEVATED,BASELINE,LOW,Bullish,1.742762298650402,7.430418387502244,Falling,35.32793387775079,65.1064131684583,Strong,15.161007494259781,True,,0.7652710984719511,OK,125,2026-03-13,,0.0,,,False,Bullish,0.4856319914260797,1.0972636141966978,31.72413793103332,COMPRESSION,NO_GAP,MID_RANGE,3.453404902024189,20.696903549195568,82.74078862314155,MID_RANGE,NEUTRAL,1.65,1.11758331,NORMAL,MODERATE,,False,,,,66.66666666666666,,2.0,0.0,6.812836107061894,IMMATURE_HISTORY,PRESENT,PRESENT,PRESENT,PRESENT,SCHEMA_MISMATCH,SCHEMA_MISMATCH,SCHEMA_MISMATCH,PRESENT,23.521,16.708163892938106,6.812836107061894,,,10.642347550877245,,40.775492452174326,,,71.65284172192298,,True,False,True,False,True,False,False,False,True,False,False,False,8.588815546280172,True,7.58901793264782,True,False,BOTH,True,False,False,False,True,False,False,False,True,False
DUK,2026-03-13 07:54:16.448,2026-03-13,,schwab,133.77,956728.0,lastPrice,2026-03-13 14:54:25.302,2026-03-13 14:54:22.781,-6.333,True,OPEN,OK,COMPUTED,20.08,20.08,,20.805,,23.076,22.619,,23.744,,24.934,,,,,,,,,,,,,,,,13.381129925960664,13.705298037256547,14.917852320058946,13.760182779227083,14.311133626399528,13.381129925960664,13.705298037256547,14.917852320058946,13.760182779227083,14.311133626399528,14.321315526294637,14.009996964278868,13.933019203105692,-1.5367223940982822,Low_Compression,14.469299175855108,134.12,132.49,132.49,131.82,134.12,111.22,1.95,1.47928994,,,2026-03-13 07:54:16.448,127.69000244140624,26.40999984741211,0.03453142,16.236474119166665,0,133.77,SCHWAB_LAST_PRICE,NOT_NEEDED,,21.516,21.516,,21.59,,22.735,22.536,22.834,25.038,12.0,1.0,,,,,0.15864297253634885,0.08709254237223753,0.24940229506470007,0.3515039828795625,,,,0.07400000000000162,,1.1449999999999996,0.0990000000000002,3.522000000000002,FLAT,,,,,0,Rising,Unknown,IMMATURE,Unknown,,Unknown,False,Unknown,Unknown,False,ELEVATED,BASELINE,LOW,Bullish,2.6845275277822718,7.644497478458982,Stable,27.068753217322914,69.28110076574472,Strong,12.89115620323372,True,,0.6909612005585432,OK,125,2026-03-13,,0.0,,,False,Bullish,1.2185093817746844,0.5082688514641298,78.52760736196348,NORMAL,NO_GAP,NEAR_HIGH,0.2609603340292233,20.27513037223522,98.47161572052404,NEAR_52W_HIGH,MOMENTUM,1.95,1.47928994,NORMAL,MODERATE,,False,,,,54.166666666666664,,0.0,0.0,5.887147679941053,IMMATURE_HISTORY,PRESENT,PRESENT,PRESENT,PRESENT,SCHEMA_MISMATCH,SCHEMA_MISMATCH,SCHEMA_MISMATCH,PRESENT,20.805,14.917852320058946,5.887147679941053,,8.764866373600473,9.810980796894308,11.000980796894309,39.46377503700741,,61.245087932321866,70.41532530657408,78.95618771875498,True,False,True,True,True,False,False,False,True,False,True,False,7.4238700740393355,True,6.335700824144892,True,False,BOTH,True,False,False,False,True,False,False,False,True,False
