Ticker,timestamp,Date,Error,IV_7_D_Call,IV_7_D_Put,IV_14_D_Call,IV_14_D_Put,IV_21_D_Call,IV_21_D_Put,IV_30_D_Call,IV_30_D_Put,IV_60_D_Call,IV_60_D_Put,IV_90_D_Call,IV_90_D_Put,IV_120_D_Call,IV_120_D_Put,IV_150_D_Call,IV_150_D_Put,IV_180_D_Call,IV_180_D_Put,IV_270_D_Call,IV_270_D_Put,IV_360_D_Call,IV_360_D_Put,IV_720_D_Call,IV_720_D_Put,IV_1080_D_Call,IV_1080_D_Put,HV_10_D_Cur,HV_20_D_Cur,HV_30_D_Cur,HV_60_D_Cur,HV_90_D_Cur,HV_120_D_Cur,HV_150_D_Cur,HV_180_D_Cur,Snapshot_Age_Hours,IV_Rank_30D,IV_Term_Structure,IV_Trend_7D,HV_Trend_30D,VVIX,Recent_Vol_Spike,Volatility_Regime,Trend_State,Price_vs_SMA20_original,Price_vs_SMA50_original,Volume_Trend,ADX,RSI,Trend_Strength,RV_10D,RV_Calculated,RV_IV_Ratio,Chart_Pattern,Pattern_Confidence,Candlestick_Pattern,Entry_Timing_Quality,Reversal_Confirmation,IVHV_gap_30D,Signal_Type,Regime,IV30_Call,HV30,IVHV_gap_abs,IVHV_gap_60D,IVHV_gap_90D,IVHV_gap_180D,IVHV_gap_360D,IVHV_gap_30D_pct,IVHV_gap_60D_pct,IVHV_gap_90D_pct,IVHV_gap_180D_pct,IVHV_gap_360D_pct,ShortTerm_IV_Edge,MediumTerm_IV_Edge,LEAP_IV_Edge,UltraLEAP_IV_Edge,ShortTerm_IV_Rich,ShortTerm_IV_Cheap,MediumTerm_IV_Rich,MediumTerm_IV_Cheap,LEAP_IV_Rich,LEAP_IV_Cheap,UltraLEAP_IV_Rich,UltraLEAP_IV_Cheap,HighVol,ElevatedVol,ModerateVol,LowRank,IV_Rich,IV_Cheap,MeanReversion_Setup,Expansion_Setup,df_elevated_plus,df_moderate_vol,Chart_Regime,Chart_EMA_Signal,Chart_Signal_Type,Days_Since_Cross,Has_Crossover,Trend_Slope,Price_vs_SMA20_chart,Price_vs_SMA50_chart,SMA20,SMA50,Atr_Pct,Universal_Data_Complete,Directional_Data_Complete,Crossover_Age_Bucket,IV_Rank_XS,Strategy_Name,Strategy_Tier,Valid_Reason,Theory_Source,Regime_Context,IV_Context,Capital_Requirement,Risk_Profile,Greeks_Exposure,Execution_Ready,Confidence,Trade_Bias,Strategy_Type,EXECUTABLE,Min_DTE,Max_DTE,Target_DTE,Timeframe_Label,DTE_Rationale,Expiration_Count_Target
TXN,2025-12-29 07:34:09.226352,2025-12-29,,30.87,30.56,30.7,30.81,36.76,36.5,39.69,40.13,36.41,36.55,35.03,35.01,34.85,34.51,34.72,34.65,34.44,34.31,34.67,34.32,34.52,34.11,34.0,33.34,33.98,33.3,15.47,25.87,28.14,29.89,27.74,33.84,32.37,35.87,7.802405229722222,,Mixed,Unknown,Falling,,False,Unknown,Neutral,-1.2977518604675018,3.8043335022646585,Falling,48.54957797158897,35.66356990709721,Strong,14.686580506505143,True,0.3700322626985423,Descending Triangle,64.0,,,False,11.549999999999997,Bidirectional,Unknown,39.69,28.14,11.549999999999997,6.519999999999996,7.290000000000003,-1.4299999999999997,-1.3499999999999943,41.044776119402975,21.813315490130464,26.279740447007942,-3.9866183440200724,-3.763590744354598,True,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,Ranging,Bullish,Bullish,28,True,-0.4541,-2.31,6.44,178.0,169.25,1.96,False,True,Age_16_plus,,Long Straddle,1,"Expansion + Very Cheap IV (IV_Rank=nan, gap_180d=-1.4)",Natenberg Ch.9 - ATM volatility play,Bidirectional,"gap_30d=11.5, gap_60d=6.5, gap_180d=-1.4, IV_Rank=nan",8000,Defined (max loss = total premium),"Delta-neutral, Long Vega, Short Theta",True,72,Bidirectional,Volatility,True,45,60,52,Medium,Volatility (Long Straddle) with neutral IV (nan): 45-60 DTE for volatility play,2
TXN,2025-12-29 07:34:09.226352,2025-12-29,,30.87,30.56,30.7,30.81,36.76,36.5,39.69,40.13,36.41,36.55,35.03,35.01,34.85,34.51,34.72,34.65,34.44,34.31,34.67,34.32,34.52,34.11,34.0,33.34,33.98,33.3,15.47,25.87,28.14,29.89,27.74,33.84,32.37,35.87,7.802405229722222,,Mixed,Unknown,Falling,,False,Unknown,Neutral,-1.2977518604675018,3.8043335022646585,Falling,48.54957797158897,35.66356990709721,Strong,14.686580506505143,True,0.3700322626985423,Descending Triangle,64.0,,,False,11.549999999999997,Bidirectional,Unknown,39.69,28.14,11.549999999999997,6.519999999999996,7.290000000000003,-1.4299999999999997,-1.3499999999999943,41.044776119402975,21.813315490130464,26.279740447007942,-3.9866183440200724,-3.763590744354598,True,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,Ranging,Bullish,Bullish,28,True,-0.4541,-2.31,6.44,178.0,169.25,1.96,False,True,Age_16_plus,,Long Strangle,1,Expansion + Moderately Cheap IV (IV_Rank=nan),"Natenberg Ch.9 - OTM volatility (cheaper, needs bigger move)",Bidirectional,"gap_30d=11.5, gap_60d=6.5, gap_180d=-1.4, IV_Rank=nan",5000,Defined (max loss = total premium),"Delta-neutral, Long Vega, Short Theta",True,68,Bidirectional,Volatility,True,45,60,52,Medium,Volatility (Long Strangle) with neutral IV (nan): 45-60 DTE for volatility play,2
BX,2025-12-29 07:34:12.595706,2025-12-29,,27.66,27.38,28.11,28.15,28.16,28.2,31.11,30.96,32.2,32.67,31.7,31.82,31.65,31.57,31.63,31.43,31.68,31.33,32.05,31.25,31.88,31.86,31.89,31.02,31.67,30.86,21.0,22.2,25.21,27.64,27.67,28.01,27.5,32.28,7.802405229722222,,Flat,Unknown,Falling,,False,Unknown,Bullish,1.542482201512843,4.170809618163624,Falling,54.25505714036942,58.25286420097099,Strong,18.078619356534258,True,0.5811192335755145,,0.0,,,False,5.899999999999999,Bullish,Unknown,31.11,25.21,5.899999999999999,4.560000000000002,4.029999999999998,-0.6000000000000014,-0.40000000000000213,23.403411344704477,16.497829232995667,14.564510299963851,-1.8587360594795581,-1.2391573729863758,True,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,Neutral,Bullish,Bullish,26,True,1.4289,2.36,6.21,152.77,148.92,2.43,False,True,Age_16_plus,,Long Call LEAP,1,"Bullish + Structural thesis + Cheap long-term IV (IV_Rank=nan, gap_180d=-0.6)",Hull Ch.10 - Multi-year directional with defined risk,Bullish,"gap_30d=5.9, gap_60d=4.6, gap_180d=-0.6, IV_Rank=nan",3000,"Defined (max loss = premium, typically $2000-$5000)","Long Delta (lower), Long Vega, Short Theta (minimal)",True,70,Bullish,Directional,True,365,730,547,LEAP,LEAP strategy (Long Call LEAP): 365-730 DTE for multi-year structural thesis,2
BX,2025-12-29 07:34:12.595706,2025-12-29,,27.66,27.38,28.11,28.15,28.16,28.2,31.11,30.96,32.2,32.67,31.7,31.82,31.65,31.57,31.63,31.43,31.68,31.33,32.05,31.25,31.88,31.86,31.89,31.02,31.67,30.86,21.0,22.2,25.21,27.64,27.67,28.01,27.5,32.28,7.802405229722222,,Flat,Unknown,Falling,,False,Unknown,Bullish,1.542482201512843,4.170809618163624,Falling,54.25505714036942,58.25286420097099,Strong,18.078619356534258,True,0.5811192335755145,,0.0,,,False,5.899999999999999,Bullish,Unknown,31.11,25.21,5.899999999999999,4.560000000000002,4.029999999999998,-0.6000000000000014,-0.40000000000000213,23.403411344704477,16.497829232995667,14.564510299963851,-1.8587360594795581,-1.2391573729863758,True,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,Neutral,Bullish,Bullish,26,True,1.4289,2.36,6.21,152.77,148.92,2.43,False,True,Age_16_plus,,Cash-Secured Put,1,"Bullish + Rich IV (gap_30d=5.9, IV_Rank=nan)",Passarelli - Premium collection when IV > HV,Bullish,"gap_30d=5.9, IV_Rank=nan",15000,Obligation (max loss = strike - premium),"Long Delta, Short Vega, Long Theta",True,70,Bullish,Directional,True,30,45,37,Short,Income (Cash-Secured Put): 30-45 DTE for premium collection efficiency,2
BX,2025-12-29 07:34:12.595706,2025-12-29,,27.66,27.38,28.11,28.15,28.16,28.2,31.11,30.96,32.2,32.67,31.7,31.82,31.65,31.57,31.63,31.43,31.68,31.33,32.05,31.25,31.88,31.86,31.89,31.02,31.67,30.86,21.0,22.2,25.21,27.64,27.67,28.01,27.5,32.28,7.802405229722222,,Flat,Unknown,Falling,,False,Unknown,Bullish,1.542482201512843,4.170809618163624,Falling,54.25505714036942,58.25286420097099,Strong,18.078619356534258,True,0.5811192335755145,,0.0,,,False,5.899999999999999,Bullish,Unknown,31.11,25.21,5.899999999999999,4.560000000000002,4.029999999999998,-0.6000000000000014,-0.40000000000000213,23.403411344704477,16.497829232995667,14.564510299963851,-1.8587360594795581,-1.2391573729863758,True,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,Neutral,Bullish,Bullish,26,True,1.4289,2.36,6.21,152.77,148.92,2.43,False,True,Age_16_plus,,Buy-Write,1,Bullish + Very Rich IV (IV_Rank=nan),Cohen Ch.7 - Reduces cost basis via call premium,Bullish,"gap_30d=5.9, IV_Rank=nan",50000,Stock downside risk offset by call premium,"Long Delta (from stock), Short Vega, Long Theta",True,75,Bullish,Directional,True,30,45,37,Short,Income (Buy-Write): 30-45 DTE for premium collection efficiency,2
VZ,2025-12-29 07:34:19.181073,2025-12-29,,16.0,16.13,18.16,18.61,19.46,19.4,21.95,22.31,20.95,21.26,20.85,21.64,21.34,22.08,21.37,21.81,21.54,21.93,21.81,22.22,22.14,22.99,22.78,24.09,22.97,24.79,14.67,17.06,17.3,22.47,19.94,19.34,18.65,19.15,7.802405229722222,,Mixed,Unknown,Falling,,False,Unknown,Neutral,-0.2070802094840935,0.31124214559824714,Falling,12.94567459908148,40.80719214755158,Weak,11.674501909672735,True,0.5318679685500107,Ascending Triangle,63.0,,,False,4.649999999999999,Bidirectional,Unknown,21.95,17.3,4.649999999999999,-1.5199999999999996,0.9100000000000001,2.3900000000000006,2.990000000000002,26.878612716762994,-6.764574988874053,4.563691073219659,12.480417754569194,15.613577023498706,True,False,True,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,Ranging,Bearish,Bearish,11,True,-0.0283,-0.08,0.13,40.56,40.35,1.35,False,True,Age_6_15,,Long Straddle,1,"Expansion + Very Cheap IV (IV_Rank=nan, gap_180d=2.4)",Natenberg Ch.9 - ATM volatility play,Bidirectional,"gap_30d=4.6, gap_60d=-1.5, gap_180d=2.4, IV_Rank=nan",8000,Defined (max loss = total premium),"Delta-neutral, Long Vega, Short Theta",True,72,Bidirectional,Volatility,True,45,60,52,Medium,Volatility (Long Straddle) with neutral IV (nan): 45-60 DTE for volatility play,2
VZ,2025-12-29 07:34:19.181073,2025-12-29,,16.0,16.13,18.16,18.61,19.46,19.4,21.95,22.31,20.95,21.26,20.85,21.64,21.34,22.08,21.37,21.81,21.54,21.93,21.81,22.22,22.14,22.99,22.78,24.09,22.97,24.79,14.67,17.06,17.3,22.47,19.94,19.34,18.65,19.15,7.802405229722222,,Mixed,Unknown,Falling,,False,Unknown,Neutral,-0.2070802094840935,0.31124214559824714,Falling,12.94567459908148,40.80719214755158,Weak,11.674501909672735,True,0.5318679685500107,Ascending Triangle,63.0,,,False,4.649999999999999,Bidirectional,Unknown,21.95,17.3,4.649999999999999,-1.5199999999999996,0.9100000000000001,2.3900000000000006,2.990000000000002,26.878612716762994,-6.764574988874053,4.563691073219659,12.480417754569194,15.613577023498706,True,False,True,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,Ranging,Bearish,Bearish,11,True,-0.0283,-0.08,0.13,40.56,40.35,1.35,False,True,Age_6_15,,Long Strangle,1,Expansion + Moderately Cheap IV (IV_Rank=nan),"Natenberg Ch.9 - OTM volatility (cheaper, needs bigger move)",Bidirectional,"gap_30d=4.6, gap_60d=-1.5, gap_180d=2.4, IV_Rank=nan",5000,Defined (max loss = total premium),"Delta-neutral, Long Vega, Short Theta",True,68,Bidirectional,Volatility,True,45,60,52,Medium,Volatility (Long Strangle) with neutral IV (nan): 45-60 DTE for volatility play,2
SCHW,2025-12-29 07:34:29.439143,2025-12-29,,18.36,17.83,19.35,19.07,24.72,24.53,28.41,26.9,26.8,25.84,26.44,25.82,26.62,26.02,26.73,26.13,26.88,26.26,27.46,26.69,27.55,27.0,28.57,27.15,28.6,27.12,17.57,16.87,20.34,17.32,20.9,20.87,19.44,19.71,7.802405229722222,,Mixed,Unknown,Falling,,False,Unknown,Bullish,4.598036583221008,6.7680765803332585,Falling,63.00493201035989,78.27833584781976,Strong,17.923224962643935,True,0.630877330610487,,0.0,Evening Star,Strong,True,8.07,Bullish,Unknown,28.41,20.34,8.07,9.48,5.540000000000003,7.169999999999998,7.84,39.6755162241888,54.734411085450354,26.50717703349284,36.37747336377472,39.77676306443429,True,True,True,True,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,Trending,Bullish,Bullish,24,True,2.4283,4.45,6.42,96.86,94.89,1.78,False,True,Age_16_plus,,Cash-Secured Put,1,"Bullish + Rich IV (gap_30d=8.1, IV_Rank=nan)",Passarelli - Premium collection when IV > HV,Bullish,"gap_30d=8.1, IV_Rank=nan",15000,Obligation (max loss = strike - premium),"Long Delta, Short Vega, Long Theta",True,70,Bullish,Directional,True,30,45,37,Short,Income (Cash-Secured Put): 30-45 DTE for premium collection efficiency,2
SCHW,2025-12-29 07:34:29.439143,2025-12-29,,18.36,17.83,19.35,19.07,24.72,24.53,28.41,26.9,26.8,25.84,26.44,25.82,26.62,26.02,26.73,26.13,26.88,26.26,27.46,26.69,27.55,27.0,28.57,27.15,28.6,27.12,17.57,16.87,20.34,17.32,20.9,20.87,19.44,19.71,7.802405229722222,,Mixed,Unknown,Falling,,False,Unknown,Bullish,4.598036583221008,6.7680765803332585,Falling,63.00493201035989,78.27833584781976,Strong,17.923224962643935,True,0.630877330610487,,0.0,Evening Star,Strong,True,8.07,Bullish,Unknown,28.41,20.34,8.07,9.48,5.540000000000003,7.169999999999998,7.84,39.6755162241888,54.734411085450354,26.50717703349284,36.37747336377472,39.77676306443429,True,True,True,True,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,Trending,Bullish,Bullish,24,True,2.4283,4.45,6.42,96.86,94.89,1.78,False,True,Age_16_plus,,Buy-Write,1,Bullish + Very Rich IV (IV_Rank=nan),Cohen Ch.7 - Reduces cost basis via call premium,Bullish,"gap_30d=8.1, IV_Rank=nan",50000,Stock downside risk offset by call premium,"Long Delta (from stock), Short Vega, Long Theta",True,75,Bullish,Directional,True,30,45,37,Short,Income (Buy-Write): 30-45 DTE for premium collection efficiency,2
C,2025-12-29 07:34:39.511864,2025-12-29,,22.82,22.56,27.65,27.41,30.06,30.07,29.36,28.9,29.32,28.54,29.78,29.1,30.43,29.78,30.27,29.91,29.84,29.89,30.78,29.89,31.09,30.15,31.45,30.63,32.32,31.02,20.32,18.46,21.48,23.67,22.34,22.87,22.51,24.21,7.802405229722222,,Contango,Unknown,Falling,,False,Unknown,Bullish,5.328855248643665,12.770610142020447,Falling,70.67685704389024,74.09731845462309,Strong,24.323352999157212,True,0.8284520776279705,,0.0,,,False,7.879999999999999,Bullish,Unknown,29.36,21.48,7.879999999999999,5.649999999999999,7.440000000000001,5.629999999999999,6.879999999999999,36.6852886405959,23.869877482044775,33.3034914950761,23.254853366377525,28.41800908715406,True,True,True,True,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,Trending,Bullish,Bullish,34,True,4.0177,5.98,13.38,112.15,104.75,2.13,False,True,Age_16_plus,,Cash-Secured Put,1,"Bullish + Rich IV (gap_30d=7.9, IV_Rank=nan)",Passarelli - Premium collection when IV > HV,Bullish,"gap_30d=7.9, IV_Rank=nan",15000,Obligation (max loss = strike - premium),"Long Delta, Short Vega, Long Theta",True,70,Bullish,Directional,True,30,45,37,Short,Income (Cash-Secured Put): 30-45 DTE for premium collection efficiency,2
C,2025-12-29 07:34:39.511864,2025-12-29,,22.82,22.56,27.65,27.41,30.06,30.07,29.36,28.9,29.32,28.54,29.78,29.1,30.43,29.78,30.27,29.91,29.84,29.89,30.78,29.89,31.09,30.15,31.45,30.63,32.32,31.02,20.32,18.46,21.48,23.67,22.34,22.87,22.51,24.21,7.802405229722222,,Contango,Unknown,Falling,,False,Unknown,Bullish,5.328855248643665,12.770610142020447,Falling,70.67685704389024,74.09731845462309,Strong,24.323352999157212,True,0.8284520776279705,,0.0,,,False,7.879999999999999,Bullish,Unknown,29.36,21.48,7.879999999999999,5.649999999999999,7.440000000000001,5.629999999999999,6.879999999999999,36.6852886405959,23.869877482044775,33.3034914950761,23.254853366377525,28.41800908715406,True,True,True,True,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,Trending,Bullish,Bullish,34,True,4.0177,5.98,13.38,112.15,104.75,2.13,False,True,Age_16_plus,,Buy-Write,1,Bullish + Very Rich IV (IV_Rank=nan),Cohen Ch.7 - Reduces cost basis via call premium,Bullish,"gap_30d=7.9, IV_Rank=nan",50000,Stock downside risk offset by call premium,"Long Delta (from stock), Short Vega, Long Theta",True,75,Bullish,Directional,True,30,45,37,Short,Income (Buy-Write): 30-45 DTE for premium collection efficiency,2
PGR,2025-12-29 07:34:43.008602,2025-12-29,,34.42,34.09,30.85,30.52,28.25,28.09,28.34,28.84,23.75,24.6,24.65,25.92,24.47,25.31,24.4,25.01,24.58,25.06,26.11,26.23,27.13,26.9,29.24,28.91,29.37,29.01,20.27,21.56,18.95,24.76,21.83,21.3,21.76,22.26,7.802405229722222,,Inverted,Unknown,Rising,,False,Unknown,Bullish,0.3451520066499624,2.7004748538192533,Stable,24.531239571197496,57.01914295335039,Moderate,17.391357837425097,True,0.61366823702982,,0.0,Hammer,Strong,True,9.39,Bullish,Unknown,28.34,18.95,9.39,-1.0100000000000016,2.8200000000000003,2.3199999999999967,4.869999999999997,49.5514511873351,-4.07915993537965,12.918002748511226,10.422282120395312,21.87780772686432,True,False,True,True,True,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,Ranging,Bullish,Bullish,42,True,0.1225,0.79,6.01,227.72,222.5,1.96,False,True,Age_16_plus,,Cash-Secured Put,1,"Bullish + Rich IV (gap_30d=9.4, IV_Rank=nan)",Passarelli - Premium collection when IV > HV,Bullish,"gap_30d=9.4, IV_Rank=nan",15000,Obligation (max loss = strike - premium),"Long Delta, Short Vega, Long Theta",True,70,Bullish,Directional,True,30,45,37,Short,Income (Cash-Secured Put): 30-45 DTE for premium collection efficiency,2
PGR,2025-12-29 07:34:43.008602,2025-12-29,,34.42,34.09,30.85,30.52,28.25,28.09,28.34,28.84,23.75,24.6,24.65,25.92,24.47,25.31,24.4,25.01,24.58,25.06,26.11,26.23,27.13,26.9,29.24,28.91,29.37,29.01,20.27,21.56,18.95,24.76,21.83,21.3,21.76,22.26,7.802405229722222,,Inverted,Unknown,Rising,,False,Unknown,Bullish,0.3451520066499624,2.7004748538192533,Stable,24.531239571197496,57.01914295335039,Moderate,17.391357837425097,True,0.61366823702982,,0.0,Hammer,Strong,True,9.39,Bullish,Unknown,28.34,18.95,9.39,-1.0100000000000016,2.8200000000000003,2.3199999999999967,4.869999999999997,49.5514511873351,-4.07915993537965,12.918002748511226,10.422282120395312,21.87780772686432,True,False,True,True,True,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,Ranging,Bullish,Bullish,42,True,0.1225,0.79,6.01,227.72,222.5,1.96,False,True,Age_16_plus,,Buy-Write,1,Bullish + Very Rich IV (IV_Rank=nan),Cohen Ch.7 - Reduces cost basis via call premium,Bullish,"gap_30d=9.4, IV_Rank=nan",50000,Stock downside risk offset by call premium,"Long Delta (from stock), Short Vega, Long Theta",True,75,Bullish,Directional,True,30,45,37,Short,Income (Buy-Write): 30-45 DTE for premium collection efficiency,2
AMGN,2025-12-29 07:34:46.487602,2025-12-29,,21.04,20.44,22.71,22.06,23.47,22.94,24.16,23.79,26.01,25.73,25.39,25.07,25.07,24.81,25.57,25.41,25.82,25.56,26.14,25.69,26.69,26.31,27.0,26.19,27.02,26.2,13.7,23.91,22.1,25.95,26.45,26.27,26.57,27.65,7.802405229722222,,Contango,Unknown,Falling,,False,Unknown,Bullish,0.40267162754076696,2.707828997907329,Falling,29.70858746233282,61.51948700907912,Strong,15.640740717877103,True,0.6473816522300125,,0.0,Evening Star,Strong,True,2.0599999999999987,Bullish,Unknown,24.16,22.1,2.0599999999999987,0.060000000000002274,-1.0599999999999987,-1.8299999999999983,-0.9599999999999973,9.321266968325785,0.2312138728323787,-4.007561436672963,-6.618444846292943,-3.4719710669077664,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,Trending,Bullish,Bullish,6,True,3.0898,1.32,8.69,328.31,320.94,1.71,False,True,Age_6_15,,Long Call LEAP,1,"Bullish + Structural thesis + Cheap long-term IV (IV_Rank=nan, gap_180d=-1.8)",Hull Ch.10 - Multi-year directional with defined risk,Bullish,"gap_30d=2.1, gap_60d=0.1, gap_180d=-1.8, IV_Rank=nan",3000,"Defined (max loss = premium, typically $2000-$5000)","Long Delta (lower), Long Vega, Short Theta (minimal)",True,70,Bullish,Directional,True,365,730,547,LEAP,LEAP strategy (Long Call LEAP): 365-730 DTE for multi-year structural thesis,2
AMGN,2025-12-29 07:34:46.487602,2025-12-29,,21.04,20.44,22.71,22.06,23.47,22.94,24.16,23.79,26.01,25.73,25.39,25.07,25.07,24.81,25.57,25.41,25.82,25.56,26.14,25.69,26.69,26.31,27.0,26.19,27.02,26.2,13.7,23.91,22.1,25.95,26.45,26.27,26.57,27.65,7.802405229722222,,Contango,Unknown,Falling,,False,Unknown,Bullish,0.40267162754076696,2.707828997907329,Falling,29.70858746233282,61.51948700907912,Strong,15.640740717877103,True,0.6473816522300125,,0.0,Evening Star,Strong,True,2.0599999999999987,Bullish,Unknown,24.16,22.1,2.0599999999999987,0.060000000000002274,-1.0599999999999987,-1.8299999999999983,-0.9599999999999973,9.321266968325785,0.2312138728323787,-4.007561436672963,-6.618444846292943,-3.4719710669077664,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,Trending,Bullish,Bullish,6,True,3.0898,1.32,8.69,328.31,320.94,1.71,False,True,Age_6_15,,Cash-Secured Put,1,"Bullish + Rich IV (gap_30d=2.1, IV_Rank=nan)",Passarelli - Premium collection when IV > HV,Bullish,"gap_30d=2.1, IV_Rank=nan",15000,Obligation (max loss = strike - premium),"Long Delta, Short Vega, Long Theta",True,70,Bullish,Directional,True,30,45,37,Short,Income (Cash-Secured Put): 30-45 DTE for premium collection efficiency,2
AMGN,2025-12-29 07:34:46.487602,2025-12-29,,21.04,20.44,22.71,22.06,23.47,22.94,24.16,23.79,26.01,25.73,25.39,25.07,25.07,24.81,25.57,25.41,25.82,25.56,26.14,25.69,26.69,26.31,27.0,26.19,27.02,26.2,13.7,23.91,22.1,25.95,26.45,26.27,26.57,27.65,7.802405229722222,,Contango,Unknown,Falling,,False,Unknown,Bullish,0.40267162754076696,2.707828997907329,Falling,29.70858746233282,61.51948700907912,Strong,15.640740717877103,True,0.6473816522300125,,0.0,Evening Star,Strong,True,2.0599999999999987,Bullish,Unknown,24.16,22.1,2.0599999999999987,0.060000000000002274,-1.0599999999999987,-1.8299999999999983,-0.9599999999999973,9.321266968325785,0.2312138728323787,-4.007561436672963,-6.618444846292943,-3.4719710669077664,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,Trending,Bullish,Bullish,6,True,3.0898,1.32,8.69,328.31,320.94,1.71,False,True,Age_6_15,,Buy-Write,1,Bullish + Very Rich IV (IV_Rank=nan),Cohen Ch.7 - Reduces cost basis via call premium,Bullish,"gap_30d=2.1, IV_Rank=nan",50000,Stock downside risk offset by call premium,"Long Delta (from stock), Short Vega, Long Theta",True,75,Bullish,Directional,True,30,45,37,Short,Income (Buy-Write): 30-45 DTE for premium collection efficiency,2
HON,2025-12-29 07:34:53.287124,2025-12-29,,17.84,17.8,18.37,18.29,18.62,18.94,19.59,20.59,22.94,22.64,22.45,22.24,22.5,22.28,23.02,22.59,23.77,23.41,24.4,23.73,26.31,24.93,26.44,25.01,,,15.48,14.75,16.42,23.19,20.49,20.98,20.03,21.66,7.802405229722222,,Contango,Unknown,Falling,,False,Unknown,Bullish,1.1296186760184532,0.9030544841027898,Falling,33.18202816080928,62.4268756892294,Strong,15.520881059256961,True,0.7922859142040307,Double Bottom,70.0,,,False,3.169999999999998,Bullish,Unknown,19.59,16.42,3.169999999999998,-0.25,1.9600000000000009,2.1099999999999994,4.649999999999999,19.305724725943957,-1.0780508840017249,9.565641776476335,9.741458910433977,21.46814404432132,True,False,True,True,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,Ranging,Bullish,Bullish,14,True,0.2104,2.2,1.76,194.89,195.33,1.43,False,True,Age_6_15,,Cash-Secured Put,1,"Bullish + Rich IV (gap_30d=3.2, IV_Rank=nan)",Passarelli - Premium collection when IV > HV,Bullish,"gap_30d=3.2, IV_Rank=nan",15000,Obligation (max loss = strike - premium),"Long Delta, Short Vega, Long Theta",True,70,Bullish,Directional,True,30,45,37,Short,Income (Cash-Secured Put): 30-45 DTE for premium collection efficiency,2
